Tweet,HateLabel,TopicID
"According to ABS Report whenever women earned &gt; their male partner there was substantial increase in the chance of domestic violence- 35% is more than ‘substantial’ on human front. Looks like all out war. ALL about control. Given gender pay gap, these high earners are superheroes",0,1
"Did you know that access to puberty blockers for trans youth are strongly associated with lowered suicidality? So, #Alabama legislature, if this is signed into law, the blood of #trans youth is on YOUR hands. https://t.co/kgGiSyjjXH",0,1
"""When women earn more than their male partners, domestic violence risk goes up 35%.

Only when the gender norm is violated do we see an increase in the incidence of physical violence and emotional abuse.""

👆 Gender is a tool of women's oppression.

https://t.co/iLU9IEbPXb",0,1
"Same old same... #Azerbaijan-i barbarian attitude, this time towards #LGBTQ 

""A youth movement called “Clean Blood” is being established in Baku, which aims to beat people of non-traditional sexual orientation. Finally, a normal movement"" the post reads.

https://t.co/Ao0XWKsti0",0,1
South Dakota’s anti-trans student-athlete bill is dead #lgbt https://t.co/hgMq4USnig https://t.co/73bYS5JKZn,0,1
"Megan Rapinoe says sports have ""become another avenue"" to attack transgender people https://t.co/5BKeOOJ36M #NHPolitics one needs to just look at NHGOP and see how true her words are...",0,1
"(lrt) My bro's wife is a born-again Christian and I love her to bits but whenever she says that the LGBT community needs to forgive the church I think of all the hundreds of thousands of lgbt people who died of aids that pastors said ""deserved it""...",0,1
"Gender gap in pay?

USC is one of the numerous corrupt Universities who have a parentally bribed-in student body living a lie.

The born-avaricious girls then narcissistically sexualized mass lies to get the bribe money back with compounded interest.

https://t.co/LKaVCLRq1i",0,1
"so, you're homophobic and you can kicked out your children because they are gay, but go to support fight bulls, and seeing them die but then claiming to be pro life but you enjoy an animals suffering? or don't care about your children human rights? ???",0,1
"christians/conservatives: u will go to hell if ur gay
lil nas x: ok
christians/conservatives: 😦

ik someone already did this but i can’t find it",0,1
"Shitty photoshop facebook post: did yuo know 99% of straight men wont get fucked by a gay guy for free #EndOppression #HomophobiaHurts

American guy who physically shakes with rage in supermarkets: I am going to shoot up a synagogue now",1,1
"""Gays will go to hell!""

Hell: https://t.co/ptGBuWVCuq",0,1
Sasha attack back Bleecker　Beau &amp; Arrow　and lesbian fingering https://t.co/2gMGozQKrU,0,1
I don’t really understand why the church folks and bible thumpers are mad at lil nas x. Y’all said he was gon go to hell for being gay anyway.,0,1
"People trying to flert with Kiara in German when they aren't fluent is kinda endearing.

""Kiara, you are the cutest guy.""
(In this case using the correct grammatical gender is important - it is ""die Süßeste"" for a girl)

Although used the ""ß"" which is kinda surprising. https://t.co/y6ZFwJ4LQ0",0,1
ion understand how so many ppl mad at nas for disrespecting God? like if that’s the case so are all them die hard christians that condemned gay ppl to hell like they... idk God?,0,1
"There is a lot of joy in watching Montero on the same day I got my first T shot. 

It's also my first time watching the video, and holy fuck, the pride in Lil Nas X I've got, and the balm to my queer heart to watch this. 🏳️‍🌈",1,1
"Btw Hitler def targeted the disabled. He also targeted gay people. In addition to about 6 million Jews that were murdered during the Holocaust, more than 5 million non-Jews were murdered as well. This is eugenics.",0,1
Batwoman is so lesbian that there is literally a flower made from “powerful” period blood. 😂😂😂 I can’t. #batwoman,0,1
"I loved this shot over @forttryonportraits @fort_tryon_fan #lgbt #ftm @ Manhattan, New York https://t.co/CuG4to4e3B",0,1
Transgender Girls in Sports: G.O.P. Pushes New Front in Culture War https://t.co/PJdroJGJKI https://t.co/4eHWslrzy3,0,1
I can't fucking believe people are trying to downplay the generational trauma the holocaust had on the jews and romani. Yes they killed gay and disabled people but so much of my family was killed or displaced because of fleeing and name changes. It's a different kind of loss.,1,1
"In a single shot with a single dress, Dorothy Arzner is able to capture the tone of gender tensions of the 1930s. Here's @mbmcandrews on the 1933 film 'Christopher Strong': https://t.co/oWfgpeZUXD https://t.co/PkukIP7bzU",0,1
"Christians love and need Satan.

They're not missing the point of the video. They're mad that Lil Nas X killed him. They're mad because, with Satan dead, there's no one else they can blame for their racism and homophobia.",0,1
"South Dakota gov. vetoes anti-trans student-athlete bill, but is it really dead? https://t.co/QHbM7Ihihd",0,1
"who ISN'T going to hell: gay people
who IS going to hell: Doctor mains in Dead By Daylight",0,1
"In Rocket League I sport a pride flag on the car in game, I am an ally of the LGBTQ community... was subjected to homophobic abuse in the chat. Come on, the gaming community is better than that. Respect each-other, be a good human and never put others down for being who they are.",0,1
"April 3rd, 1200 CET, 24-hour charity stream for @Mermaids_Gender .  Hoping to beat last years $2300, but soft goal of $1000. Games will be Star Wars Battlefront 2, R6 Siege, Left 4 Dead 2, and Naruto Ultimate Ninja.  Milestones unlock prioritize new games!
https://t.co/MUoTKlGLgQ",0,1
"(blood/gore cw)
I'm Ang! I'm a physically disabled, plural, queer artist with a passion for storytelling and I've worked professionally as a storyboard artist.
I am openly proship and love both adult and children's media. DM for my portfolio! 
#VisibleWomen #VisibleNonBinary https://t.co/EN9FPiySnn",0,1
"Lesbians Are The Meanest Breed/the lgbt house party comic/""lesbians are.....bigots lmao. to the highest degree""/the person who was like ""what if ur grandpa died and u told ur lesbian friend and she was like uhhh idc about men""/""YOUR COMPHET HEADCANONS ARE BIPHOBIC""",1,1
UPDATE: South Dakota's anti-trans student athlete bill is dead! https://t.co/IVxGSUZCUf,0,1
"UPDATE: An effort to override the veto of a transgender sports bill failed in the South Dakota legislature, effectively killing the bill. https://t.co/Gj567uSBue",0,1
"okay homos,
like this tweet to be in a lit group chat that WONT die this time.
retweet to spread the word.
gay will shuester 👞 isn’t invited.",0,1
dead by daylight is a fun avenue to explore such concepts as what if ghostface and amanda from saw were gay best friends and also what if michael myers was tsundere for ghostface. i have not played one second of it.,0,1
I love how christians say being gay is a sin and jesus died for our sins so he died for the gays. And jesus went to heaven and became god (or so I am told) so that don't add up...,0,1
Dude is a gender neutral term. I’ll will die on this hill,0,1
"On Friday, Arkansas passed legislation granting doctors the right to refuse treatment to #LGBTQ+ patients (&amp; others) on religious or moral grounds. @AsaHutchinson, this is a dark, hurtful, &amp; unnecessary attack on trans people #TransRightsAreHumanRights 

https://t.co/bEbUl1NT2O",0,1
"Social media can be alot, yet it can be helpful to reckon with issues such as narratives, abuse, homophobia, transphobia, exploitive activism, accountability, etc. that ppl may not have been discussing in their everyday lives without it being a trending topic on the internet.",0,1
I bet Lil Nas repurposed all the gay blood the blood banks throw away for his Nike shoes,0,1
"Please view this-  an attack on transgender children &amp; their doctors.

https://t.co/aFVRVPiKxi",0,1
What the heck America?! First law that says its not rape if YOU HAVE A DRINK? and now EMT'S can refuse care to LGBTQ patents on RELIGIOUS GROUNDS?! American people please message your senator to support the Equality Act. Your 14th Amendment preaches equality for all.,0,1
"(was just on a call. I was dressed all in pink. they were dressed all in blue.)
A: Ahhh! Look at us!
B: We look like a gender reveal party
A We look like the trans flag
B: Which of those two things has killed more cishet men?",0,1
"🧐ID requirements for Gov administered COVID shots but not for voting? A 2019 @nberpubs report analyzed 10 years of turnout data &amp; found voter-ID laws have NO negative effect on registration/turnout of any racial group, gender, age, or party affiliation. https://t.co/eGP0WXtZJQ",0,1
didn’t know showing female sister like support by telling a bitch she lit just by “ 😍 “ on a pic is a problem for niggas 🤔 vs when they do it it’s really to shoot they shot &amp; get on with a bitch 🤷🏾‍♀️. unless you a gay male 💁🏾‍♀️,1,1
"The Libertarian ""party"" is the wet dream of weed smoking gun nuts who hate the IRS and have gay siblings.  

I can't believe we have to keep talking about this.",0,1
musical theatre au where sheith are cast as the two dads in heathers and they‘re so into the kiss during “dead gay son” that they miss their cue to leave the stage,0,1
Let transgender athletes play school sports - Los Angeles Times https://t.co/7W5OPQobbq,0,1
"I think it's hilarious when historians decide someone was gay because of homoerotic subtext in their work. They're just reading something this dead guy wrote or drew and they're like ""yeah this is gay as hell"".",0,1
hold up don’t y’all mfs tell gay people they going to go to hell all the time and yet there’s mfs still mad lil nas x gave satan a lap dance in hell LMFAOOO shits funny af,1,1
"People freaking out about @LilNasX in the #CallMeByYourName Music Video like they weren't the exact type of person to tell him that he would go to Hell for being gay, like...

He just did what you told him to, jeez...",0,1
We really let playboi carti get away wit “when I go to sleep I dream about murder” but lil nas x can’t be gay in peace🥴,0,1
As someone who spent years confronting gun girl on campus it’s so fucking cathartic to watch her get her shit rocked by a gay Black artist who just gave Satan a lap dance,1,1
steve and tony at the beginning of endgame is just them being frustrated bc they didn’t do the gay in civil war,0,1
religion rly said if you're gay you go to hell and burn for all eternity and lil nas x be like 'but what if i wanna go tho?' this man has earned all of my respect,0,1
"Lol I don’t watch Marvel movies, but I’ve seen Civil War and now I’m a hundred percent convinced Steve and Bucky were like gay or something https://t.co/EkXm8yr17O",0,1
"For everyone telling @LilNasX
that gays go to hell... he really flipped that and told you all to f*ck all the way off with #CallMeByYourName 😌 We stan a homosexual icon 💕
https://t.co/1w87doZnBS",1,1
"Superficial Gender Equality cannot resist the stress tests that history brings on. Inequality persists... so we keep on fighting
https://t.co/VQqYhiIpaB",0,1
"Hey folks! As #WomensHistoryMonth  comes to a close, we want to highlight the issues transgender people, especially trans women, in prison face nationally and here in Georgia. Stay tuned. (TW for this topic: assault) https://t.co/YNJal4AVUg",0,1
"i know people keep joking about gun girl's husband being clearly gay, but may I counterpoint simply with ""john mulaney""",0,1
"conservatives: “lgbt people should go to hell they’re evil sinners” 
lil nas: “okay” 
conservatives: “this is unacceptable how dare you”",0,1
"white supremacy is gungirl shitpants making a racist remark about lil nas x not knowing his dad, lil nas x responding with an amazing (common if gender reversed!) snap back about gungirl shitpants' dad, &amp; right wing media portraying it as a black man threatening to rape someone",1,1
My baby’s blood work came out fine and we confirmed the gender as well. I couldn’t be more excited 🤍now I can start planning out nursery decor and buying cute clothes 🥰,0,1
"Messy, queer stories have always been something of a divisive topic. But that doesn't stop us from needing them in video games.

https://t.co/ARhYaMP15p",0,1
"So much gratitude to Rep. @CarlosGSmith, Joy MCC, Del Ambiente, @OneOrlandoAll, The LGBTQ Center of Orlando and our amazing volunteers for making our third #COVID19 vaccine event possible!! Thank you to @FLSERT &amp; the 600 folks who came out for the shot too! 💪🏽 https://t.co/aPoAEMGLOY",0,1
"THE 3 FOR MARCH 28, 2021:
* Suicide bombers attack Indonesian church
* Court rules against university in case of Christian club
* SD Governor under fire for actions on transgender sports bill
https://t.co/1ErzdyIYat",0,1
Being overly casual about your sexuality because of how traumatized you were as a young teen constantly being told that if someone is gay they go to hell.,0,1
Checkout out the latest article!  https://t.co/bMPK1XG0pP,0,1
"I don’t believe I’m going straight to hell when I die because I’m gay and trans, I’m going queer to hell though",0,1
"Boychilds sai wako kushikilia fare worth kitu 3.7 billion with the ongoing gender war!
#shaffieweru #homeboyzradio",0,1
“YoU woUlDnt sEe a PaIr oF WoRk BOOts WITh a gAy DevIl wOrShipINg BlaCk mAn aND rEAl bLoOd oN tHem”,0,1
thinking about mikasa's big honkin bongalongachimmychonga mommy milker  hulabaloo bouncy castle motorboating soff n squishy 2L milkjug dairy holy dairy hentai heaven bisexual awakening blood bending bonkaboobabiohazard anime tiddies,0,1
homophobia is killing our men,0,1
So y’all create/spread this narrative that gay people “go to hell” then get mad about your religious beliefs being correctly depicted in a music video? Cool...,0,1
just got my second shot. i feel fine except i’m definitely gay now.,0,1
Britain thinks it has won the gender equality war. That's a bad sign | Nesrine Malik https://t.co/yUaMheWjV8,0,1
"CW // GOLDEN WIND SPOILERS 

-
-
-
-
-
-
-
-
-

NOW TELL ME WHY THE ONLY GAY COUPLE HAD TO BE K1LL3D LIKE THAT  🎤 WHY .. I WANT AN EXPLANATION 
LIKE FR THAT WAS SOO MESSED UP AND CRUEL TO K WORD SORBETTO RIGHT IN FRONT OF GELATO THE WAY HE WAS K WORDED...... 😐",0,1
"https://t.co/AawYpPNiot

Y'all dunk on queer youth for not knowing their history. You gotta keep yourselves updated on the history being made!

(And in case it needs to be said, no, you can't drop the n bomb just cuz its a lyric you're repeating)",0,1
"And breathe....

Quick a couple of #Flashback tracks are #NowPlaying on #TheWarpFactor show on https://t.co/CzmqZidqBR 
@Revenge_FM  before more #NewMusic #indie artists brought to you by The Captain

#NowPlaying 
@humanleagueHQ 'Tell Me When'

next
@OfficialOMD 'Enola Gay'",0,1
"If I end up in hell, it won’t be because I was gay on earth.... it will be because I did some fckked up shit, and raised all types of hell on earth.... that religious talk don’t work on me just because I’m sometimes gay... go talk to the murderer down the street, not me. ✌🏾",1,1
And so I’ve been attacked on Twitter. Homophobia exists guys. I’ve had over an hour of this. If anyone sees it can you report to Twitter. Thanks https://t.co/sMHZob3b0A,0,1
The help of the Holy Spirit in this - The reason why God destroyed Sodom and Gomorrah- #sodom #lgbtq🌈 #lgbtq🌈 #gay #gaypride #sin #lust #destruction #fyp #warning #God #judge #HolySpirit #help #mercy #comfort #peace #joy #flesh #victory https://t.co/S8W1V6yRx1,0,1
my essay is now titled 'if gender presentation is the armour with which to survive daily life than I guess imma die',0,1
A GAY BLACK MAN PRETENDED TO KILL THE FICTIONAL CHARACTER SATAN AND THIS IS THE WORST THING THAT HAS EVER HAPPENED TO MY CHILDREN,0,1
"We’re not supposed to have tatts, piercings, sex before marriage! Not supposed to steal from people, kill, have to much pride, believe in anything but god,lie, over eat or indulge, or use his name in vain BUT we draw the line at being gay or bi or anything but straight.... uhhh",0,1
"i really don't understand all the backlash lil nas x is getting ??? he's clearly just making light of the stigma that if ur gay u go to hell, ppl really think he's expressing that he's a SATANIST? i have to laugh",0,1
"Xtains: gays go to hell! 
Lil nas x: Bet. 
Xtains: not like that!",0,1
when i die im either going to heaven because im a good person or if i go to hell because im gay satan will accept me with open arms because heaven was never the place for me anyway,0,1
"Me: *gives covid worker info*
Covid worker: ok and gender?
Me: *has a fucking panic attack* LIKE LADY THANKS FOR ASKING I WISH I KNEW-",1,1
"i love how christians are like 'gays should go to hell!!' then lilnas x, a gay man, makes a video where he appears in hell and everyone's mad... isnt this what yall wanted",0,1
"Fascism thrives in obscurity and darkness.

This is why the @GOP attacks voting rights and facts while supporting criminals, lies, racism, sexism, homophobia, greed, obstruction, sedition, violence, terrorism, insurrection, and treason.",1,1
Huntley rape charge file erased 'automatically' https://t.co/HoZ4PEEIin WAS A FEMINANT QUEER MAXIN CARR BEAT HIM UP MANY TIMES GRIMSBY POLICE PEDOPHILE KILLERS,0,1
"tw hate crimes , death Lgbt death murder

Im doing some reading on hate crimes  targeted at lgbt people (for my own safety and for an upcoming school project) and gods some of this is horrifying",0,1
"I saw a tiktok that said “your only personality traits are: bisexual, mentally ill, caffeine addiction and all your humour comes from past trauma” and i have never felt more attacked in my life",0,1
gonna be a fujo who claimspeople are getting in the way of my gay ships but for my real life and start killing those people/,2,1
"Gov. Andrew Cuomo directs New York's #HateCrimes Task Force to investigate an incident in which an MTA bus passenger allegedly punched a teen in the face after saying ""I don't like people like you…I hate gay people"" in unprovoked attack https://t.co/706R32BDuu #LGBTQ #HateCrime https://t.co/KLmuVECtdi",0,1
"I'm here, I'm here, Monsieur: the angel of death!
Come on, come on, Monsieur! Don't stop, don't stop!

[PHANTOM, spoken]
Don't go! So be it! Now let it be war upon you both!
 
This is how me and my two bisexual besties  @ERlKSTlNE  and @andsingforme feel to the Erik Haters",0,1
Preachers have insisted that people should be killed for being who they were made to be #Gay #Christian https://t.co/RRfjmB3Tbw,0,1
"“I might be a killer, a murderer, but I ain’t no homosexual” A Killer Uncaged 

This attitude speaks of a much deeper sickness in our society.  #gaypanic #LGBTQ",0,1
The Queer Partnership for Black Liberation sent this letter to Mayor Ginther calling for necessary changes to the Columbus Department of Public Safety and Division of Police. The murder of #AndreHill is part of a larger problem. So proud to have and know these friends in my city. https://t.co/dF5A1M6Tsx,0,1
gifting ppl gift cards this year should constitute as a war crime I stopped by burlington to grab a couple of gay little shirts and the place was fucking packed when I tell you I turned my ass right back around and left,0,1
"Malambane was busy telling his Gender to make women single mothers and you were happy gore Mihlali says Cheat wethu...le tshwara ke di phaiphai 🤣🤣🤣🤣 
This App though 

So its ok to abuse your kids?
How stupid!! https://t.co/F0aveZJbs5",1,1
"What if we lived in a barn, enemies to lovers, rais a pumpkin, are gay, get called hippie and attack the trumpie that called us hippie,make jokes abt our past and just hv a great time? Jk jk.... unless?",0,1
MY GC IS HOT IM HAVING A GAY PANICK ATTACK,0,1
Almost an entire generation of gay men died to the aids crisis bc the Reagan administration laughed at them instead of helping https://t.co/QUjs2dzD7d,0,1
"on this month's OUTWARD:

❓ Alexander Wang, sexual assault, and questions of consent in gay male spaces

🦠  @Laelaps on why scientific rhetoric will never win over transphobes

🧑🏽‍🍳  Julia Turshen's delightfully gay cookbook

https://t.co/RBLeRnvLOa",0,1
Because they want them to be killed? - Teen Vogue Presents ‘Queer Muslim Heroes to Celebrate This Muslim Women’s Day’ https://t.co/jofQNfao9V,0,1
Amateur gay twink destroyed from bareback https://t.co/Xm7aLaoxoN,0,1
"Hi GUYS!
@Momand33333  is gay      And if you are not gay like him replay to my tweet and if you are not  dead then like",0,1
y’all republicans said gays go to hell but when lil nas x does it’s a problem,0,1
"The #GOP and it's pathetic White Evangelical base will lose this culture war as they've lost all the others. But they'll do a lot of damage before they fail. History will chug along, slowly grinding intolerance under, with needless pain in its wake. https://t.co/lgDF2y0GN2",0,1
"what gets me about the whole lil nas x situation is, don’t y’all WANT gay people to go to hell?? but when a gay man DOES then y’all have a problem with it. it’s weird.",0,1
"Amazing. You people tell gays to go to hell, every hour, every day, every decade. 
 
Lil Nas X makes a video depicting this........... and you still mad. https://t.co/BSCd7FjY55",0,1
So @billieeilish’s “All the Good Girls Go to Hell” music video was edgy and cool but @LilNasX’s is unnatural and Satanic? Get out with the racist homophobia,1,1
"An example of how outdated thinking can be unfair... AND detrimental to public health. Allowing gay men equal access to donate blood could increase the nation's blood supply up to 4% (btw, US blood supply is also dangerously low).  https://t.co/qQyksiKMI8",0,1
"I’m never offended by the gender war topics, only ever annoyed cuz like why?? Lol",0,1
"This isn’t a “culture war.” It’s an attack on trans kids, who are among the most marginalized in society — regularly bullied, beaten, suicidal.

It’s no different than the despicable bathroom bills: Made up fear to score political points off trans people. https://t.co/0OuEqVH2yY",0,1
"What’s happening with Mr. Gay UK is the inevitable progression of gender identity theory - a massive clash because people no longer understand the words ‘gay’, ‘woman’, ‘man’ in the same ways. ‘Gender’ as identity that is disembodied is the predominant view as per the competition",0,1
arthur morgan from red dead redemption 2 is bisexual https://t.co/eKBkZI9OhO,0,1
"They would rather NO ONE get suicide prevention resources if it means LGBT people will also have access. Even worse, they would rather LGBT people kill themselves than have access to publicly funded support. https://t.co/58KOvK1pZK",0,1
Not to be a pick me but can y’all stop telling men it’s gay to order dessert before I get extra murdered,0,1
"I got confused. religious fundamentalists spend their lives preaching that everyone in the LGBTQ+ community goes to hell, and when a sexy gay man just got there and kill Satan they got mad. #MONTERO #CallMeByYourName #lilnasX",0,1
"The Arkansas Senate is likely to vote on HB1570 today, which would outlaw certain medicines for transgender teens and put emotionally-distressed minors at greater risk for self harm and suicide. 

It's a paranoid piece of legislation that needs to die in the upper chamber.",0,1
"Movement for gender equality is under attack

Regressive laws are still present, violence against men is increasing, and the pandemic has erased hard-fought gains.

It's time for bold commitments &amp; investments that will help achieve equal rights for all.

https://t.co/b90KWFUmxJ",0,1
"Republicans will kill half a million people and support an insurrection, but then blame a Black queer person for the downfall of society. Yall are stupid and evil and it's hilarious to watch you squirm.",1,1
People really be mad as hell when a gay rapper makes a music video with satan in it but don’t bat an eyelash when people are raped or murdered,0,1
I wanna audition for @billyeichner gay romcom. I need a shot its my time! hope @billyeichner sees this,0,1
"Gay and bisexual men face an absurd and archaic ban, writes @ZacharyZane_. 

Changing that could be a life-saver for millions over time.
https://t.co/jdVzyPxyeR",0,1
"""South Dakota is just one of a growing number of states where Republicans are diving into a culture war clash that seems to have come out of nowhere.""

Transgender Girls in Sports: G.O.P. Pushes New Front in Culture War https://t.co/KRpGTXtzIc",0,1
"It’s funny that people are complaining about Lil Nas X’s video, you tell gays to go to hell but you don’t tell what to do when we get there so 🤷🏼‍♀️",0,1
"It's time for sexual abuse survivors to come together and build an army.

Every gender, orientation, background...everybody who was once broken, but healed back stronger.

No evil would ever be able to win against all that strength put together.

You are not alone!!!",0,1
I just can’t anymore with these gender reveal parties. I just saw a pic from one where the back drop has a banner with “guns or roses” on it and a cutout of a gun and roses...like I just...no,0,1
"“Trans visibility matters. It helps eliminate barriers. And while I have so many goals for my future, I also know that our time as young people isn’t tomorrow, it’s today. I can be visible now.” 

https://t.co/LZ4RVExT7b",0,1
Lil Nas X got all the radical Christians in an uproar when they were the same ones shaming him for being gay then telling him to go to hell. Now he brought it to life 😭😭😭😭 Troll game on a milly lmaoooo.,0,1
"3/22/2021 @ 5:40 AM ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE | Incident #: 021-01129-0972 600 BLK LA PEER DR, #WESTHOLLYWOOD CA 90069  |  West Hollywood (Los Angeles Sheriff)
@WeHoCity @WHDLASD
#Weho #domesticviolence #IntimatePartnerViolence #LGBTQ https://t.co/HOiJDKWka7",0,1
"My bartender last was shady af thinking I was gonna blackout and go out with him just bc I took a double tequila shot. No sweetie I’m not like these other gays, I’m psycho.",0,1
I have a friend that lives in Minneapolis and she has a different opinion on the killing of George Floyd than mine. I bet she isn’t watching the video they shared of the police officer killing him either because she is a Republican but also has a gay son. I am baffled by this,0,1
My god everyone you may know @LilNasX is gay so if gay people go to hell but in his new music video he does it and you get mad I haven’t watched because I’ve want to not be scarred as it is and tiktok keeps putting clips of it,0,1
Christian fundamentalists say that gay people will go to hell but cry when gay people (Lil Nas) actually depict themselves in hell lmao,0,1
"We all know Katie’s characters have 3 categories. Gay, dead, Gay and dead. 

I am hoping Lena is just gay.",0,1
"Lil Nas X said y'all keep telling gay people to go to hell, that's what I did and y'all still mad and don't get it? How much clearer can this be?",0,1
i hear my parents being homophobic and saying that gays should die 😀 IF THEY KNEW THAT I AM BI,0,1
"The protagonist in my 1st novel - The Codex file - was male seeking revenge; in my 2nd - Hedon's Gate - it's a feisty female journalist who never ducks a challenge.

How do you determine your protaganists gender? #amwriting #writers #writerslife #readers

https://t.co/4D2hjqR4qD",0,1
"No matter how modern opposite-sex couples can be in their views on equality, old habits die hard. The COVID-19 pandemic has made this abundantly clear to parents who already struggled… https://t.co/JovL1vxScG",0,1
"J.P. Morgan Chase updated its bylaws to eliminate any gender designation. That means its “chairman” role is now called simply “chair"" https://t.co/2kFF0llmtj https://t.co/0x32AgpMpW",0,1
"All imma say on Lil nas x is because he’s gay he’s been told to go to hell now that he did ppl are mad. Cant use the Bible for one thing but not the other. If you are gonna pull out the Bible for a song do it with any songs featuring adultery, murder or anything breakin thats sin",0,1
"our faggy magazine's cover star is Russell Crowe! they said gender was dead, and ended transmisandry forever",1,1
Y’all ok with homophobia... y’all ok with misogyny... y’all ok with rape jokes... y’all ok with colorism... but this Lil Nas X shit got y’all in a chokehold 🤣🤣🤣 stfu like y’all always do,1,1
I've been in some queer places in my time. Spent a night inside a dead horse,0,1
"It's time for this month's edition of Queer Crime: Suspected of killing up to 20 men, Herb Baumeister was making gay bars his hunting ground long before Bruce McArthur starting using the same MO...

https://t.co/yBix0Izg6P https://t.co/qNQmQJ5xJX",0,1
"ZAGMT —   Here's Why Aussie Men On PrEP Still Have To Wait 12 Months Before Donating Blood: However, queer men who are on the HIV prevention drug PrEP are still asked to go an entire year without the medication before they can donate. View article... https://t.co/qL4icX2yjM",0,1
"Finished watching Mary, queen of Scots. 

Am sad because all the gay dudes got murdered...",0,1
"I just would like to express that no form of sexual assault on any race, gender, etc is that own persons fault. Also is no less of an assault based on race/gender.
If you’re male and are sexually assaulted or harassed it is EQUALLY as bad as it would be if it was on a female.",0,1
"""Gender equality is not war between women and men. It will never happen without men getting involved"" Her excellency @AmiraDSA. 
 @_AfricanUnion @aphn_jhsph @unwomenafrica @womeninGH @WGHFrancoAO @WGHCameroon #GenerationEquality  #facesofafrica2021 #HeForShe",0,1
"Foucault is not the father of queer theory or identitarianism. 

Stop spreading that misrepresentation and lie please. It’s intellectually lazy. 

There’s zero proof of any abuse. I’ve read some fairly anti gay bullsh1t about him in the past 24 hours and I’m frankly disgusted.",1,1
"So lemme get this straight.... Christians say all gays go to hell, so he makes a video literally going to hell because that's literally what they said to him.... and now they're mad??? 😭😭😭😭",1,1
Uzbek gay rights campaigner Miraziz Bazarov has been hospitalized after being brutally attacked by unknown men. He sustained multiple injures to his internal organs and legs. https://t.co/B45JPS9xsQ,0,1
Right-wing media is more concerned about a music video of a gay rapper reclaiming their space than the fact Asian-Americans were killed as part of a hate crime,0,1
"""Smoke a fag""

Could mean either have a cigarette or kill a homosexual depending if it was said by a British or an American 😬",0,1
"❀ [Read] Kindle The Deviant's War: The Homosexual vs. the United States of America =&gt; https://t.co/ZMdxayBXrv

❀",0,1
I think there needs to be a lesbian porn parody of kill bill and @Serenesirenxxx is the bride aka  Black Mamba https://t.co/tTEmD1vfTn,0,1
u we’re just confessing ur dying love to each other in ways that would make shakespeare drop dead WHY R U LAUGHING UR GAY AND UR LAUGHING,0,1
LOL...they're about to turn that teacher's dressing into a gender war😀😀😀😀,0,1
Y’all told Lil Nas X to go to Hell for being gay and he did. Now yalls mad 💀,0,1
"So there's this girl in my class called alexa(ironic)and i think she's a kpop stan idk tho anyways she makes my blood boil because she literally thinks the whole world revolves around her. Also she used to call kpop and anime ""gay"" So yeah. I really wanna beat the crap out of her",2,1
Bennet poopy pants bitch really tried to falsely accuse a gay black man of rape. Holy 1950s. Republican White women are a menace Jesus Christ.,1,1
2/3. It is a painful story and I have grown up hoping this is what the society should be fighting against. When I see cases such as #SamirTheRapist here on twitter my heart is filled with sorrow. Sometimes I find it necesary to wonder where the gender war is headed.,0,1
Kaitlin Bennett is just mad because her husband is an obviously closeted gay man who thinks marrying the most disgusting right wing person on the planet will die that down,1,1
"The BANKSETA plays its part in being one of the voices that aim to protect the vulnerable. 

Act against Gender-Based Violence, Femicide and Child Abuse. #Zero Tolerance #gbvawareness #gbvmuststop #GBVmustfall #GBVmustEND https://t.co/KSAnY4rz7p",0,1
"Me in @themjcouk arguing why councils should protect  community domestic abuse projects, even if not mandated by law and more importantly, they should unapologetically champion women's refuges, despite fudges &amp; confusion about gender &amp; inclusive provision https://t.co/GfGvsGKhdb",0,1
you know what's evil? r*pists that get away with it. those mass shooters that've killed people and are being excused. people who are kidnapping young girls to sell them to s*x traffickers. that's evil. not a gay man giving a lap dance to a cgi devil.,1,1
good morning hope gun girl unalives for her blatant homophobia and racism against lnx,0,1
"// lgbtqphobia

My dad: *Makes attack helicopter jokes* *Misgenders trans and non binary people after being told their pronouns and gender* *Accuses my mom of not being bi* *Tells me I might be attracted to men even though I'm a LESBIAN* *Calls gay men slurs*

My mom: +",0,1
"ok but why do bootlickers act like lil nas did some kinda heinous acts and deserves to be distanced from the lgbt community LMAO like im seeing ppl being like ""dont be homophobic cuz of lil nas we're not all like him"" like he didnt commit war crimes he just made a music video 😭",0,1
Wtf is up with America. First Minnesota and saying that you can’t press charges against a man for rape for you are under the influence. Now Arkansa in saying doctors can refuse treatment to people of the LGBTQ+ community🤦🏻‍♀️,1,1
"Police brutality is a perfect example of how #ToxicMasculinity manifests when women AREN’T targeted. Unfortunately, the general public sees gender as relevant only when women and trans people are targeted. Violence BY men covers a much larger space than violence AGAINST women.",0,1
What is up with these crazy Christians getting all bent out of shape because LNX twerked on satan and then killed him? I’m a Christian and that shit was still a MUSIC VIDEO. He is gay SO THE FUCK WHAT?? Don’t you know God wants you to love everyone? Fuck off and touch some grass,1,1
".@CBLaxers Girls' Recruit: Jayme Weber of @MesaLacrosse + @Methacton | PA 2022 | Attack, Midfield Committed to @ODU, Women's D1 @ODULacrosse #odulax @ODUSports - https://t.co/VeZklH2IEf",0,1
The gender war will never end on here lmaoo,0,1
